name,brand,detail,strong,cat1,cat2,wc,ingredients
floriental-1,Comme des Garçons,Floriental is a disrupted floral fragrance that challenges the traditions of perfumery to reimagine a flower that has no scent.  A creative collision that blurs the lines between the floral and the oriental to create something completely new.,Eau de Parfum,AMBERY (ORIENTAL),FLORAL,Woody Amber Classical,"['Incense / Olibanum', 'Ciste Labdanum', 'Pink Pepper', 'Plum', 'Sandalwood', 'Vetiver']"
eau-de-yuzu,Nicolaï,Eau de Yuzu is a wonderful stroll through sophisticated Japanese gardens. A woody accord with a base that retains the volatility of citrus notes for a fresh and strong trail.,,CITRUS,CITRUS,Citrus Classical,"['Yuzu', 'Juniper Berries', 'Guaiac Wood', 'Grapefruit', 'Black Pepper', 'Fresh Cut Grass', 'Musk', 'Patchouli', 'Petitgrain', 'Vetiver']"
luminous-orchid-1,Alexander McQueen,In the Victorian era  giving exotic and rare flowers was a sign of love and affection. The rarer the flower  the deeper was your love. The fuchsia orchid is the symbol of opulence and love. Innocent as it may seem  its bewitching character surrounds the notes that make up this scent.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Gourmand,"['Orchid', 'Neroli', 'Tonka Bean', 'Barley', 'Coffee', 'Sesame']"
lemon-island-1,Atelier Cologne,Find your inner tranquillity with this refreshing cologne. Lemon Island will lift your spirits every day.,,CITRUS,CITRUS,Citrus Crisp,"['Lemon', 'Jasmine (India)', 'Vanilla (Madagascar)']"
myrrhe-eglantine,Hermès,From the most improbable of encounters between a red resin and a small wild rose bursts love at first sight. In an irresistible attraction of opposites  powerful myrrh  in former times more precious than gold  mingles with a spicy and mysterious rose hip.,Eau de Toilette,FLORAL,AMBERY (ORIENTAL),Floral Amber Classical,"['Myrrh', 'Rose', 'Spicy Notes']"
plum-tobacco-blossom-tonca-bean,Tomas Arsov,A luxurious scent with a sensual trail.,,WOODY,TOBACCO,Woods Crisp Fruity,"['Plum', 'Tobacco Blossom', 'Tonka Bean', 'Woody Notes', 'Dried Fruits', 'Spicy Notes', 'Tobacco Leaf', 'Cocoa', 'Vanilla']"
amber-empire-1,Atkinsons London 1799,It all started with a Chinese tobacco box  an exquisite object of Asian Art Deco art that sparked Atikinson's imagination. Amber Empire became one of the first oriental fragrances introduced to the Western world in 1927.,Eau de Toilette,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Amber', 'Vanilla (Madagascar)', 'Sandalwood', 'Incense / Olibanum', 'Tea', 'Bergamot', 'Jasmine', 'Magnolia', 'Musk']"
ocean-oud-1,Ramón Monegal,A fable born from the antagonism between Oud wood and seawater. They don't mix but are the model of coexistence. Over the strength and protection of the Oud  the traveller's soul floats like amber over the elemental liquid of the ocean in order to adapt itself and steer a good course through life's unexpected events.,,WOODY,AMBERY (ORIENTAL),Woody Amber Rich,"['Oud / Agarwood', 'Leather', 'Marine', 'Cedarwood', 'Cypriol / Nagarmota', 'Oak', 'Amber', 'Ciste Labdanum', 'Jasmine', 'Oakmoss', 'Rose']"
fabulous-yuzu,Mancera,Rich and lively  greedy and tangy  woody and fruity. A journey inspired by the Empire of the Rising Sun that combines poetry and frenzy.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp Citrus,"['Yuzu', 'Vetiver (Haiti)', 'Vanilla', 'Sandalwood (Mysore)', 'Cinnamon', 'Lemon', 'Mandarin', 'Tonka Bean', 'Jasmine', 'Mimosa']"
oliban,Keiko Mecheri,Olibanum is a celebration of the purity of olibanum incense. It is a personal obsession of Keiko's and she wanted to convey its true magnetic sensuality  so she combined it with ambergris and rose powder to reveal its deep intensity.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Rich,"['Incense / Olibanum', 'Ambergris', 'Tonka Bean', 'Tobacco Accord', 'Palisander Rosewood', 'Caramel', 'Rose (Bulgaria)']"
grapefruit,Jo Malone London,Abundant grapefruit groves on the Spanish coast. Rosemary  peppermint and capsicum add the perfect spice to the bright  sunny nature of grapefruit. Invigorating and refreshing.,,CITRUS,GREEN,Citrus Crisp,"['Grapefruit', 'Moss', 'Rosemary', 'Tangerine', 'Allspice', 'Jasmine', 'Patchouli', 'Vetiver', 'Peppermint']"
aquavibe-frozen-lavanda,Avon,Feel the maximum of freshness with the frosty tropical  citrus  and floral notes for you to feel amazing at any time of the day or night.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Lavender', 'Citruses', 'Ice Cube Effect', 'Floral Notes', 'Tropical Fruits']"
coffee-woman-paradiso-1,O Boticário,Coffee Woman Paradiso  an innovative and modern fragrance that will transport you to paradise.,,AMBERY (ORIENTAL),CITRUS,Soft Amber Crisp Gourmand,"['Coffee', 'Sugar', 'Amber', 'Cashmeran (Woody musky)']"
leau-kenzo-sunlight-pour-homme-2023,Kenzo,An eau full of joy  colours and life.,,WOODY,CITRUS,Woods Fresher,"['Cedarwood', 'Mandarin', 'Lotus', 'Violet Leaves']"
amber-oud-tobacco-edition-1,Al Haramain,Haramain Amber Oud Tobacco Edition comes with a great scent and the perfection of a well-balanced perfume that will cater to all the needs of the user who wants more than what the ordinary user needs with life.,,WOODY,TOBACCO,Dry Woods Classical,"['Oud / Agarwood', 'Amber', 'Tobacco Leaf', 'Cocoa', 'Clove', 'Incense / Olibanum', 'Star Anise', 'Tonka Bean', 'Vanilla', 'Woody Notes', 'Cinnamon', 'Dried Fruits', 'Ginger', 'Black Pepper', 'Tobacco Accord']"
black-suit,Les Infinis,A warm atmosphere  the expression of materials with a strong feeling  Black Suit is the embodiment of a dark obsession  a signature that can only seduce; a perfumery of prestige in full sublimation.,Eau de Parfum,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Amber', 'Benzoin', 'Iris / Orris', 'Tonka Bean', 'Vanilla', 'Cedarwood', 'Musk', 'Oakmoss']"
amber-pour-homme-intense,Prada,A captivating fragrance for men. Amber Pour Homme Intense revives essential elegance. Prada has opened an intense chapter in its amber olfactory family  with a hypnotic and uncompromising fixation for fans of this heritage accord.,,WOODY,AMBERY (ORIENTAL),Amber Crisp,"['Amber', 'Vanilla (Madagascar)', 'Ciste Labdanum', 'Sandalwood', 'Tonka Bean', 'Vetiver', 'Patchouli (Indonesia)', 'Bergamot', 'Myrrh', 'Geranium', 'Orange Blossom', 'Saffron', 'Leather', 'Musk']"
pink-pepper-grapefruit-1,4711,Pink Pepper & Grapefruit is a mood-enhancing composition comparable to a tropical expedition through the jungle of Brazil. A surprising scent experience that infuses with new energy and vibrancy.,,CITRUS,GREEN,Citrus Crisp,"['Grapefruit', 'Pink Pepper', 'Pear', 'Verbena', 'Magnolia', 'Musk', 'Vetiver', 'Rose Tea', 'Orcanox (Ambergris)']"
nativa-spa-baunilha-real-1,O Boticário,Nativa Spa Baunilha Real fragrance is powerful and sophisticated  able to connect us with our own royalty and awaken confidence and empowerment.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp Gourmand,"['Vanilla (Bourbon)', 'Beans (broad)']"
playboy-make-the-cover-for-her,Playboy,A tribute to freedom  liberation  positivity  equality and inclusive love!,,FLORAL,FRUITY,Floral Fresher Fruity,"['Lily Of The Valley', 'Peach', 'Ambrofix (Ambergris)', 'Jasmine', 'Rose', 'Pineapple', 'Bergamot', 'Cedarwood', 'Sandalwood']"
habit-rouge-extrait,Guerlain,Habit Rouge L'Extrait is a fragrance with a multifaceted voluptuousness and a devilishly fiery spicy heart. Its base  revealing notes of vanilla and patchouli  as well as notes of leather  is doubly stimulating.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Leather', 'Spicy Notes', 'Vanilla', 'Bergamot', 'Lemon', 'Lime', 'Orange', 'Patchouli']"
elie-saab-le-parfum-bridal,Elie Saab,The signature scent of a moment steeped in emotion. Le Parfum Bridal is a luminous fragrance as pure and captivating as a bridal gown.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Fresher Fruity,"['Orange Blossom', 'Ylang-ylang', 'Vanilla (Madagascar)', 'Gardenia', 'Ambroxan (Ambergris)', 'Ambrette Seed']"
the-icon-eau-de-parfum,Banderas,Success is an attitude  it doesn't come alone. To achieve it requires a balance between intensity and duration  which is also true of Icon Eau de Parfum.,Eau de Parfum,AMBERY (ORIENTAL),AROMATIC FOUGERE,Dry Woods Crisp,"['Ciste Labdanum', 'Benzoin', 'Suede', 'Lavender', 'Grapefruit', 'Cypress', 'Juniper Berries', 'Black Pepper', 'Iris / Orris', 'Patchouli', 'Vetiver']"
vanilla-sex,Tom Ford,Vanilla Sex is the epitome of sensual pleasure. Vanilla  one of the most sought-after ingredients in modern perfumery assumes a role that is anything but ordinary and far from innocent. A masterstroke in olfactive contrasts. An irresistible revelation. Vanilla Sex is maximalist vanilla in its purest form.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Vanilla', 'Ciste Labdanum', 'Vanilla (Madagascar)', 'Tonka Bean', 'Iris / Orris', 'Jasmine (Egypt)', 'Animalic Notes', 'Ginger', 'Pistachio', 'Sandalwood (Australia)']"
rose-load,Boy Smells,Self-love uplifts everyone  because if we can't love ourselves  we can't love at all. In this spirit comes Rose Load  a fragrance infused with deep admiration and self-sensuality. With so many societal norms around beauty  gender and identity  how do we relearn to love ourselves after centuries of being told it's wrong?,,FLORAL,FLORAL,Floral Classical Rose,"['Rose (Turkey)', 'Papyrus', 'Raspberry Blossom', 'Rhubarb', 'Rose Petal', 'Oud / Agarwood', 'Cardamom', 'Pink Pepper', 'Sandalwood']"
jasmine-sambac-marigold-cologne-intense,Jo Malone London,Serene fields of jasmine. Buds plucked at dawn. Glowing vibrant marigold  entwined with rich resins...,,FLORAL,FLORAL,Floral Classical Jasmine,"['Marigold', 'Jasmine (Sambac)', 'Benzoin', 'Ylang-ylang', 'Amberwood', 'Lemon', 'Vanilla']"
osmanthus-4,Ormonde Jayne,British springs can be fickle  but every year comes the day when nature announces the end of winter. Blue spring skies appear that can't fail to lift our spirits. Everything is simplified. Osmanthus is a joyful  uncomplicated fragrance that blends Japanese Osmanthus absolute with fresh flowers and golden citrus notes  on a bed of sweet Egyptian herbs. It's an experience as intense and fresh as a delightfully crisp spring day.,Eau de Parfum,FLORAL,CITRUS,Floral Crisp Citrus,"['Osmanthus', 'Pomelo', 'Vetiver', 'Water Lily', 'Jasmine (Sambac)', 'Allspice', 'Davana', 'Cedarwood', 'Ciste Labdanum', 'Musk']"
cherish-avon-1,Avon,Cherish is a bright and beautiful blend with a diffusive  long-lasting trail that is truly unforgettable.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Peony', 'Raspberry', 'Sandalwood', 'Mimosa', 'Tiare', 'Jasmine (Sambac)', 'Bergamot', 'Musk', 'Pink Pepper']"
nightfall-patchouli,Carolina Herrera,"A fusion of fantasy and reality  this contrasting duality is reflected in the sweet yet bitter cinnamon. Benzoin resin adds a mystical Arabian touch  while sweet Indonesian herbal patchouli completes the composition.
On the line between fantasy and reality  nightfall is a time when anything can happen. Nightfall Patchouli is powerful  yet delicate. A unique composition  inspired by the magic and mystery of the night  it draws on the imaginary to conceive a world of infinite possibilities.",Eau de Parfum,WOODY,AMBERY (ORIENTAL),Dry Woods Crisp Citrus Fruity,"['Patchouli', 'Ciste Labdanum', 'Tobacco Leaf', 'Rose', 'Bergamot', 'Cinnamon']"
solid-black,Sapil,Solid Black will help you reveal the masculinity  strength and courage that lies deep within you. This fragrance exudes masculine power and will perfectly enhance your character.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Aromatic Notes', 'Floral Notes', 'Musk', 'Citruses', 'Woody Notes']"
orange-butterflies,Jo Loves,"""Orange Butterflies is the story of two things I love  the South of France and the beautiful notes of Orange Blossom "" Jo Malone.",,FLORAL,CITRUS,Floral Crisp Orange Blossom,"['Orange Blossom', 'Mandarin', 'Petitgrain', 'Neroli']"
ambergris-1,Demeter Fragrance Library,Warm  earthy and spicy. True Ambergris is a whale by-product and currently over $5 000/pound. Our Ambergris is synthetic  but still maintains much of that animalistic musk  so unique to the original.,,AMBERY (ORIENTAL),FLORAL,Soft Amber Classical,"['Ambergris', 'Vanilla']"
spiderman-marvel,Marvel,A  modern classic  for the modern man  a hero in every sense.,Eau de Toilette,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Crisp Aromatic,"['Nutmeg', 'Lavender', 'Rose', 'Sandalwood', 'Pepper', 'Amber', 'Coumarin (Tonka Bean note)', 'Moss']"
rose-ebene,Caron,"""I created an irresistible contrast between the fresh  delicate note of rose and the full-bodied  slightly smoky smell of black coffee "" Jean Jacques  Caron's in-House Perfumer.",,LEATHER,WOODY,Dry Woods Classical,"['Rose (Turkey)', 'Coffee', 'Vetiver (Haiti)', 'Styrax', 'Birch', 'Leather', 'Saffron', 'Patchouli (Indonesia)', 'Cardamom']"
cherry-blossom-millesime-2021-1,Guerlain,The exceptional piece  Cherry Blossom Millésime 2021 (2466 pieces worldwide)  is adorned with floral paper finery embellished with crystal and glass beads and golden metal composed by Lucie Touré. A French artist  a material and textile designer  Lucie Touré sublimates paper and associates it with clothing ennobling techniques.,,FLORAL,FRUITY,Floral Fresher Fruity,"['Cherry Blossom', 'Cherry', 'Green Tea', 'Lilac', 'Powdery Notes', 'Violet', 'Jasmine (Grandiflorum)', 'Almond', 'Bergamot']"
colonia-para-meninos-homem-aranha-1,Avon,Spider-Man Cologne is a fragrance with an electrifying combination of aromatic herbs and velvety musk for adventuring with friends of the young  or young at heart.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Aromatic Notes', 'Musk']"
rise-10,Akro,Rise is a summer-inspired fragrance  one informed by those unforgettable summer nights drinking piña coladas on faraway beaches  or exploring the city in search of new experiences and sensations. Perfect for whenever you’re in need of a winter pick-me-up.,,WOODY,CITRUS,Woods Fresher White Flower,"['Sandalwood', 'Tiare', 'Coconut Milk', 'Piña Colada', 'Toffee']"
quasar-drop-xy,O Boticário,Quasar Drop XY brings an extra dose of freshness combined with the strength of woody notes and spices. Its remarkable freshness is ideal for everyday use.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Crisp Aromatic,"['Aromatic Notes', 'Bergamot', 'Musk', 'Lavender', 'Clary Sage', 'Lemon', 'Spicy Notes', 'Citrus Leaves']"
oro-1920-1,Bois 1920,A firm and deep fragrance  partly dark and yet magnetic. An olfactory fantasy in which elegant nuances are interwoven.,Eau de Parfum,LEATHER,FRUITY,Dry Woods Crisp Fruity,"['Leather', 'Raspberry', 'Opoponax', 'Fir Balsam', 'Ginger', 'Incense / Olibanum', 'Beeswax', 'Benzoin', 'Guaiac Wood', 'Iris / Orris', 'Osmanthus', 'Tobacco Leaf', 'Vanilla', 'Rose (Grasse)']"
essence-n-10-amande-tonka,Elie Saab,Two soft  delicious and desirable notes  united by a common point: the irresistible addictiveness and almondiness they awaken.,,AMBERY (ORIENTAL),FLORAL,Soft Amber Classical,"['Almond', 'Tonka Bean', 'Sandalwood', 'Amyris', 'Vetiver (Java)']"
berlin-dream-1,Birkholz,Berlin Dream is a fragrance that captivates you in the multicultural city. This fragrance is a quick stroll through Berlin. It flies through the different districts that are as different as their olfactory facets.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Benzoin', 'Vanilla', 'Saffron', 'Nutmeg', 'Cinnamon', 'Coriander', 'Musk', 'Sandalwood']"
fleur-de-portofino-1,Tom Ford,Fleur de Portofino by Tom Ford evokes the perfect image of a citrus grove drenched by coastal ocean rains. The heart of the fragrance is a flirtatious New World floral sensation that beats in the heart of Italy.,Eau de Parfum,FLORAL,CITRUS,Floral Crisp Orange Blossom,"['Lilac', 'Orange Blossom', 'Ambrette Seed', 'Acacia', 'Bergamot', 'Bitter Orange', 'Cassia', 'Jasmine', 'Magnolia', 'Mandarin', 'Tangerine', 'Rose (Morocco)', 'Violet Leaves', 'Ciste Labdanum', 'Civet', 'Honey', 'Tolu Balsam', 'Vanilla']"
vetiver-extraordinaire-1,Frédéric Malle,The essence of an extraordinarily charming man. One who is magnetic without even seeming to try. Every gesture is infused with a sense of humour and sophistication. Not a rugged  shouting masculinity  but an irresistible whisper.,Eau de Parfum,WOODY,WOODY,Woods Classical,"['Vetiver (Haiti)', 'Bergamot', 'Cashmeran (Woody musky)', 'Cedarwood', 'Oakmoss', 'Sandalwood', 'Bitter Orange', 'Musk', 'Pink Pepper']"
velvet-haze-1,Byredo,Velvet Haze is that dazed state that transports us to artificial paradises  that fiery moment when eternity seems at last recaptured. The opulence of this fragrance embarks us on a psychedelic whirlwind reminiscent of the hypnotic beauty of a bonfire.,Eau de Parfum,WOODY,WOODY,Woods Classical,"['Patchouli', 'Musk', 'Ambrette Seed', 'Coconut', 'Cocoa']"
replica-lazy-sunday-morning-1,Maison Margiela,Recollection of silky skin  crumpled linen sheets and the reassuring scent of fresh laundry. With Lazy Sunday Morning  time stands still  leaving only memories and sensations.,Eau de Toilette,FLORAL,FRUITY,Soft Floral Fresher Fruity,"['Orange Blossom', 'Aldehyde', 'Musk', 'Iris / Orris', 'Lily Of The Valley', 'Rose', 'Pear', 'Ambrette Seed', 'Patchouli (Indonesia)']"
