name,brand,detail,strong,cat1,cat2,wc,ingredients
foudroyant-1,Givenchy,Behind a half-open door  a hypnotic gaze seems like an invitation. Foudroyant is the olfactory expression of this surprising and hypnotic sensation.,,WOODY,AMBERY (ORIENTAL),Woody Amber Classical,"['Oud / Agarwood', 'Tolu Balsam', 'Cedar leaf', 'Ciste Labdanum']"
la-nuit-tresor-intense-2022-2,Lancôme,It only takes a second for passion to take hold. Inspired by the most potent  fiery form of love  La Nuit Trésor Intense has an addictive power  composed of indulgent notes that bewitch the senses and offer renewed seduction to the iconic flower found in the trail of La Nuit Trésor  the Isparta rose. This red rose is a scarlet melody of a trio of olfaction delights.,Eau de Parfum,CHYPRE,GOURMAND,Mossy Woods Crisp Gourmand,"['Almond Milk', 'Rose (Turkey)', 'Cherry (black)', 'Patchouli', 'Lychee', 'Raspberry', 'Blackcurrant Bud']"
vanira-moorea-1,Berdoues,Our perfumers unlock a wild and sensual vanilla with delicious and addictive notes. A unique trip into the Polynesian lands. A solar and tropical blend.,Eau de Parfum,AMBERY (ORIENTAL),SPICY,Soft Amber Fresher Citrus,"['Vanilla (Tahiti)', 'Petitgrain', 'Pitanga']"
lovann,Santi Burgas,Communicating through fragrances  just like ants do. With a sophisticated formulation of the theoretical system inspired by the theory of communication used by ants  which leads us to a new way of creating and using fragrances.,,AMBERY (ORIENTAL),FLORAL,Soft Amber Classical,"['Vanilla (Bourbon)', 'Vanilla (Madagascar)', 'Vanilla (Tahiti)', 'Honey', 'Coconut Milk', 'Apple']"
secrets-dessences-vanille-noire,Yves Rocher,Succumb to the temptation of a fragrance skin of a rare sensuality. Between freshness and sensuality  transparency and depth  Vanille Noire reveals a smooth temperament in contact with the skin.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp Citrus,"['Vanilla (Bourbon)', 'Vanilla (Tahiti)', 'Vanilla (Ouganda)', 'Cedarwood', 'Mandarin', 'Mimosa']"
a-une-madone,Pierre Guillaume Paris,A Baudelairean vanilla. A magnetic scent. A muse of contradiction.,,AMBERY (ORIENTAL),AMBERY (ORIENTAL),Amber Classical,"['Vanilla (Ouganda)', 'Gurjum Balsam', 'Cardamom', 'Myrrh', 'Sandalwood', 'Castoreum', 'Civet', 'Guaiac Wood', 'Styrax']"
shalimar-souffle-intense,Guerlain,The perfumer wanted to create an eau de parfum as light as a breath of air  a whisper of pure sensuality. Shalimar Souffle Intense is a delicately scented caress  a sensory journey  a precious and luminous adornment on the skin.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp White Flower,"['Jasmine (Sambac)', 'Green Notes', 'Vanilla (Tahiti)', 'Orange Blossom', 'Benzoin', 'Bergamot', 'Mandarin', 'Neroli', 'Sandalwood']"
vanille-de-tahiti-extrait,Perris Monte Carlo,This perfume embodies the search for the sublime balance of raw materials in a crescendo of elegant sensuality.,,AMBERY (ORIENTAL),GOURMAND,Amber Crisp Gourmand,"['Vanilla (Tahiti)', 'Ylang-ylang', 'Musk', 'Amber', 'Champaca', 'Magnolia', 'Sandalwood']"
vanille-de-tahiti-1,Perris Monte Carlo,"""I dreamed of giving voice to the soft scent of vanilla flower other than the sweetest aroma typical of vanilla most commonly used in perfumery. Thanks to the exclusive raw materials of excellence  like this vanilla tahintesis  I was finally able to realize my olfactory painting  "" Gian-Luca Perris  Perfumer.",Eau de Parfum,AMBERY (ORIENTAL),GOURMAND,Amber Crisp Gourmand,"['Vanilla (Tahiti)', 'Ylang-ylang', 'Musk', 'Amber', 'Champaca', 'Sandalwood']"
shalimar-souffle-de-parfum-1,Guerlain,The perfumer wanted to create an eau de parfum as light as a breath of air  a whisper of pure sensuality. Shalimar Souffle de Parfum is a delicately scented caress  a sensory journey  a precious and luminous adornment on the skin.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp White Flower,"['Jasmine (Sambac)', 'Bergamot', 'Vanilla (Tahiti)', 'Orange Blossom', 'Lemon', 'Mandarin', 'Musk', 'Patchouli']"
you-kissed-me-in-paris-1,Lazarus Douvos,The flowers of the Seine bear witness to their relationship. Embraced  they lived each moment as if it were their last. With their eyes closed  they sealed their love with a deep and passionate kiss  which inspired this very special fragrance.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Classical,"['Jasmine', 'Vanilla (Tahiti)', 'Pink Pepper', 'Carnation', 'Lily Of The Valley', 'Violet', 'Rose (Grasse)', 'Cardamom', 'Marigold', 'Musk', 'Sandalwood', 'Vetiver', 'Mandarin Leaves']"
mon-guerlain-eau-de-parfum,Guerlain,"""Notes of a woman. Her choices  emotions  and dreams embody modern femininity "" Thierry Wasser.",,AMBERY (ORIENTAL),CITRUS,Amber Fresher Citrus,"['Vanilla (Tahiti)', 'Jasmine (Sambac)', 'Sandalwood (Australia)', 'Coumarin (Tonka Bean note)', 'Bergamot', 'Iris / Orris', 'Lavender', 'Paradisone (light Jasmine)']"
lune-feline-extrait,Atelier des Ors,The Lune Féline Extrait is an intense special edition that enhances all of the features of the original fragrance. Expect a fragrance that walks closer to the dark side of the moon with this dramatic take on one of our most beloved scents.,,WOODY,AMBERY (ORIENTAL),Woody Amber Crisp Gourmand,"['Cardamom', 'Vanilla (Tahiti)', 'Styrax', 'Ambergris', 'Cedarwood', 'Cinnamon', 'Balsam (Peru)', 'Pink Pepper', 'Musk']"
eleonore,Rancé 1795,Louis  a charismatic young man  is caught up in the revolutionary mutiny of 1840. Sentenced to life imprisonment  his fate  however  is soon to change and he arrives disguised as the young Éléonore. With her help  Louis escapes in disguise. Many years later  he still cannot forget the sweet scent of her skin. She feels healthy despite the fact that Louis  the love of her life  is now hailed throughout France as Louis Bonaparte: Napoleon III.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp Gourmand,"['Incense / Olibanum', 'Vanilla (Tahiti)', 'Saffron', 'Hedione (light Jasmine)', 'Myrrh', 'Amber', 'Lemon', 'Peach', 'Tonka Bean', 'Musk', 'Patchouli', 'Sandalwood']"
vanille-cafe-1,Comptoir Sud Pacifique,Vanille Caféis a harmonious blend of coffee and vanilla.,Eau de Toilette,AMBERY (ORIENTAL),GOURMAND,Amber Classical Gourmand,"['Coffee', 'Vanilla (Tahiti)', 'Coconut Milk']"
shalimar-souffle-de-parfum-collector-edition-2018,Guerlain,This limited edition of Shalimar Souffle de Parfum pays tribute to the luxuriance of Shalimar's gardens. A radiant and enchanting fragrance.,,FLORAL,AMBERY (ORIENTAL),Floral Amber Crisp White Flower,"['Jasmine (Sambac)', 'Bergamot', 'Vanilla (Tahiti)', 'Orange Blossom', 'Lemon', 'Mandarin', 'Musk', 'Patchouli']"
ecko-unltd-72-1,Marc Eckö,Packed with confidence and a bold attitude  Eckô Unltd. 72 makes a fresh impact statement. The crisp opening ignites your senses and the warm core fuels your passions to live fearlessly and without limits.,,AROMATIC FOUGERE,WATERY,Aromatic Fougère Crisp Water,"['Ozonic Notes', 'Lavender (English)', 'Sandalwood (Indonesia)', 'Bergamot', 'Gunpowder', 'Apple Sorbet', 'Amber', 'Musk', 'Suede', 'Tonka Bean', 'Violet Leaves']"
terre-dhermes-eau-de-toilette-1,Hermès,An experience through the pleasure of the material  the story of a perfume that navigates the elements  cheerfully  vigorously  gently. A novel that tells a story of alchemy. Feeling the material  lying on the ground  gazing at the sky.,Eau de Toilette,WOODY,CITRUS,Woods Crisp,"['Patchouli', 'Vetiver', 'Cedarwood', 'Geranium', 'Grapefruit', 'Pink Pepper', 'Benzoin', 'Orange', 'Pepper', 'Gunpowder', 'Metallic Notes']"
inexcusable-evil,Toskovat',"""Today I remembered destruction. The pain of life often makes me forget the more disgusting pain of having it taken.
Fallen buildings on the news  crying babies  burnt flowers "" David-Lev Jipa-Slivinschi  Founder-Perfumer. Inexcusable Evil calls attention to the destructive nature of war.",,AMBERY (ORIENTAL),WATERY,Soft Amber Fresher Water,"['Incense / Olibanum', 'Gunpowder', 'Blood Accord', 'Copahu Balm / Copaïba', 'Ozonic Notes', 'Rain Notes', 'Iodine', 'Cypriol / Nagarmota', 'Floral Notes', 'Guaiac Wood', 'Sandalwood', 'Burn accord']"
iron-duke-1,Beaufort London,A tribute to Arthur Wellesley  Duke of Wellington. A surprisingly powerful fragrance with animalic depths  an apparition of the celebrated horseman  warrior politician and sartorial pioneer.,,LEATHER,WOODY,Dry Woods Classical,"['Rum', 'Leather', 'Metallic Notes', 'Gunpowder', 'Tobacco Leaf']"
tonnerre-1805-1,Beaufort London,England's evening sparkle and a citrus kiss rumble on your lips. In Victory drink long  drink deep as glory fades tonight.,,WOODY,CITRUS,Woods Crisp Citrus,"['Cedarwood (Atlas)', 'Cypress', 'Gunpowder', 'Brandy', 'Bergamot', 'Grapefruit', 'Lemon', 'Lime', 'Woody Notes', 'Ginger', 'Smoke', 'Amber', 'Birch', 'Ciste Labdanum', 'Fir Balsam', 'Sea Water', 'Blood Accord']"
360-very-blue-for-men-1,Perry Ellis,360° Very Blue For Men has a refreshing top note. The irresistible middle notes add style and strength to the fresh top notes. The power of creation advances in the base with a refreshing dynamic signature.,,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Crisp Aromatic,"['Spearmint', 'Lavender (English)', 'Sandalwood (Indonesia)', 'Bergamot', 'Ozonic Notes', 'Pear', 'Amber', 'Birch', 'Gunpowder', 'Moss', 'Musk', 'Tonka Bean', 'Violet Leaves']"
154,Jo Malone London,Named after the street number of London's first bijou shop  154 is a chameleon fragrance. Let yourself be taken on an olfactory journey  from citrus to herbaceous lavender and basil  ending with a woody base of sandalwood and vetiver that simply captivates the senses.,,WOODY,CITRUS,Dry Woods Crisp Citrus,"['Mandarin', 'Vetiver', 'Lavender (English)', 'Bergamot', 'Grapefruit', 'Artemisia', 'Basil', 'Guaiac Wood', 'Musk', 'Nutmeg', 'Patchouli', 'Vanilla']"
250-for-him-2020,Yardley,Celebrating the past and paving the way to a contemporary new beginning  250 for Him is a tribute to the classic  avant-garde gentleman of today.,Eau de Parfum,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Classical,"['Lavender (English)', 'Juniper Berries', 'Cedarwood', 'Geranium', 'Cypress', 'Pimento', 'Bergamot', 'Patchouli', 'Vetiver', 'Blackcurrant Bud']"
highland-heather-2023,Jo Malone London,Morning haze across the Highlands fades to reveal a wilderness blanketed by swathes of heather. An amethyst vision captured in a woody scent.,,WOODY,CITRUS,Woods Fresher Citrus,"['Amber', 'Cypress', 'Heather', 'Lavender (English)']"
english-lavender,Atkinsons,At first glance  vibrant and fresh  but then a surprisingly natural  dry and rich fragrance that exudes a warm and lasting embrace.,Eau de Toilette,AROMATIC FOUGERE,FLORAL,Floral Classical,"['Lavender (English)', 'Geranium', 'Palisander Rosewood', 'Woody Notes']"
english-lavender-2,Yardley,Yardley's signature fragrance  chosen for its aromatic freshness and delicacy of scent. Lavender is a therapeutic plant that is effective in relaxing  calming and balancing mind  body and spirit.,Eau de Toilette,AROMATIC FOUGERE,FLORAL,Aromatic Fougère Classical,"['Lavender (English)', 'Vanilla', 'Jasmine', 'Orange Blossom', 'Rose', 'Violet', 'Chamomile', 'Geranium', 'Coriander', 'Eucalyptus', 'Clary Sage', 'Amber', 'Benzoin', 'Bergamot', 'Coumarin (Tonka Bean note)', 'Neroli', 'Patchouli', 'Sandalwood', 'Tonka Bean']"
english-pear-sweet-pea,Jo Malone London,Sun-warmed orchards spring to life as tempting green pears fill the branches. The sensuous freshness of luscious fruits enveloped in softly scented pastel sweet peas  nestled on a base of powdery white musk.,,FLORAL,FRUITY,Floral Crisp Fruity,"['Pear', 'Sweet Pea', 'Musk', 'Rose', 'Ambrette Seed', 'Tonka Bean', 'Lavender (English)', 'Patchouli (Indonesia)']"
timeless-2022,Clive Christian,A modern interpretation on a classic Victorian cologne  a refreshing perfume alive with sparks of ginger  sparkling lime and classic English lavender.,,CITRUS,CHYPRE,Citrus Rich,"['Lime', 'Ginger', 'Lavender (English)', 'Amber', 'Leather', 'Musk']"
silver-birch-lavender-1,Jo Malone London,Morning light falls through a spacious garden framed by silver birch trees. A breath of fresh air blows  the iconic scent of English lavender pervades the air. A charismatic smell.,Eau Fraîche / Cologne,AROMATIC FOUGERE,AROMATIC FOUGERE,Aromatic Fougère Fresher Aromatic,"['Lavender (English)', 'Birch', 'Grapefruit', 'Clary Sage', 'Fennel Seeds', 'Amberwood', 'Oak']"
250-for-her-2020-1,Yardley,Celebrating the strength and empowerment of the contemporary woman. This unique limited-edition symbolises Yardley London’s legacy and expertise in creating exquisite fragrances for discerning generations of women the world over.,,FLORAL,CITRUS,Floral Crisp Citrus,"['Lily', 'Lavender (English)', 'Sandalwood', 'Orange Blossom', 'Bergamot', 'Citruses', 'Mandarin', 'Rose (Bulgaria)', 'Jasmine (Sambac)', 'Neroli', 'Blackcurrant Bud', 'Fir Balsam', 'Musk', 'Patchouli', 'Tonka Bean', 'Vanilla', 'Vetiver', 'Violet Leaves']"
himalaya,Creed,Himalaya celebrates the spirit and exuberance of the highest peaks of natural perfection. A luminously clean scent of uplifting freshness  Himalaya also reveals hidden layers of meaning with a seductive ambiguity that transcends categorisation. The frosty silver packaging brings to mind the image of ice on mountain rocks.,,WOODY,AMBERY (ORIENTAL),Woody Amber Fresher,"['Ambergris', 'Bergamot', 'Gunpowder', 'Cedarwood', 'Sandalwood', 'Vetiver', 'Tonka Bean', 'Grapefruit', 'Lemon', 'Mandarin', 'Musk', 'Nutmeg', 'Pepper', 'Pink Pepper']"
terre-dhermes-parfum,Hermès,By changing the perspectives of its initial formula  Terre d'Hermès Pure Perfume produces a balance in the resonance of its raw materials and offers intensity. Exploring the sensations created by assertive style and form of expression.,Eau de Parfum,WOODY,WOODY,Woods Rich,"['Patchouli', 'Vetiver', 'Cedarwood', 'Geranium', 'Grapefruit', 'Orange', 'Gunpowder', 'Metallic Notes', 'Mint', 'Pepper', 'Pink Pepper', 'Benzoin']"
terre-dhermes-parfum-pure-perfume-2021,Hermès,By changing the perspectives of its initial formula  Terre d'Hermès Pure Perfume produces a balance in the resonance of its raw materials and offers intensity. Exploring the sensations created by assertive style and form of expression in a limited edition bottle.,,WOODY,WOODY,Woods Rich,"['Cedarwood', 'Vetiver', 'Grapefruit', 'Benzoin', 'Flint', 'Geranium', 'Gunpowder', 'Mint', 'Orange', 'Patchouli', 'Pepper', 'Pink Pepper', 'Shiso Leaves']"
blazing-lily-1,Alexander McQueen,With the energy of Red Lily  one is able to stand tall and sure  speak with conviction  be grounded and be true to one's self. The energy given by the Red Lily  encourages a dynamic interplay between thoughts and feelings. It stimulates leadership and fighting for a passion.,Eau de Parfum,FLORAL,AMBERY (ORIENTAL),Floral Amber Classical,"['Lily', 'Gunpowder', 'Pimento', 'Tonka Bean', 'Guaiac Wood']"
amazingreen-1,Comme des Garçons,A dazzling fusion of organic and mineral  of freshness and depth.  An astounding blast of green energy  the creation of the ultimate green fragrance  Amazingreen,Eau de Parfum,WOODY,GREEN,Green Classical,"['Smoke', 'Vetiver', 'Gunpowder', 'Ivy', 'Palm Leaf', 'Coriander', 'Green Pepper', 'Hazelnut', 'Iris / Orris', 'Musk']"
la-fin-du-monde-the-end-of-the-world,Etat Libre d'Orange,Okay  we know what you're thinking. Been there  done that  bought the t-shirt. Apocalyptic visions  Armageddon. Doomsday cults  mass suicides. The Mayan calendar. We endured the panic of the Millennium. We've seen the films  from “Dr. Strangelove” to “Melancholia”. We know the New Testament prophecies  we've heard about the End Times and the Rapture. We know how the end of the world will look  but how will it smell?,,WOODY,WOODY,Woods Classical,"['Sandalwood', 'Iris / Orris', 'Popcorn', 'Vetiver (Haiti)', 'Freesia', 'Carrot Seeds', 'Cumin', 'Gunpowder', 'Sesame', 'Styrax', 'Ambrette Seed', 'Pepper (Madagascar)']"
amber-remastered,Brand No More,Amber / Remastered is a soft and elegant fragrance with a sophisticated trail.,,AMBERY (ORIENTAL),FLORAL,Soft Amber Classical,"['Incense / Olibanum', 'Opoponax', 'Cardamom', 'Resins', 'Cashmeran (Woody musky)', 'Driftwood', 'Mate', 'Ambergris', 'Basil', 'Gunpowder', 'Tobacco Leaf', 'Black Pepper']"
rand-1,Moresque,RAND pays homage to the “desert flower”; a delicate flower yet determined and strong enough to grow in and endure/ survive the most challenging environment. Rand stands proudly and fights for its beliefs without compromising on its true nature. A treasure that lets itself be found where least expected.,Eau de Parfum,WOODY,FRUITY,Woods Fresher Fruity,"['Sandalwood (Indonesia)', 'Ylang-ylang', 'Iris (Florentine/Tuscany)', 'Pineapple', 'Benzoin', 'Hyacinth', 'Musk', 'Patchouli', 'Pink Pepper']"
dama-bianca-1,Xerjoff,"Dama Bianca is a special edition that pays homage to the sophistication and elegance of the modern woman. Dama Bianca La Dama Blanca"" is the story of a woman trapped in her dreams  contemplating what lies beyond the sights. Locked behind walls of jealousy and deceit. Her only escape is the aromatic notes of fruits and flowers just beyond her reach.",Eau de Parfum,FLORAL,ALDEHYDIC,Soft Floral Classical,"['Lily Of The Valley', 'Iris / Orris', 'Ambrette Seed', 'Lilac', 'Violet', 'Jasmine (Egypt)', 'Cedarwood', 'Kumquat', 'Lime', 'Malt', 'Musk', 'Vanilla', 'Sandalwood (Indonesia)']"
original-penguin-iconic-blend,Original Penguin,Iconic Blend is an ultra-masculine  long-lasting and wearable eau de toilette for any occasion  day or night  casual or formal. An aromatic sensual seductive scent  uniquely refined and undeniably intriguing.,Eau de Toilette,WOODY,CITRUS,Woods Fresher,"['Woody Notes', 'Bergamot', 'Clary Sage', 'Sandalwood (Indonesia)', 'Angelica', 'Geranium', 'Musk', 'Nutmeg', 'Violet Leaves']"
